metodo,x,y,regimen,fecha,q,temporada
PCA,0.7689,-0.5239,base,2015-01-05,10.4,humeda
PCA,0.815,-0.0848,base,2015-01-12,10.4,humeda
PCA,0.5517,0.2676,base,2015-01-13,10.4,humeda
PCA,0.3007,0.5981,base,2015-01-14,10.3,humeda
PCA,0.0523,0.8942,base,2015-01-15,10.3,humeda
PCA,-0.8025,2.4872,base,2015-01-22,10.3,humeda
PCA,-0.5007,2.9362,base,2015-01-25,10.4,humeda
PCA,-0.1487,2.7011,base,2015-01-29,10.4,humeda
PCA,0.1856,2.6694,base,2015-01-31,10.5,humeda
PCA,1.5731,2.7494,base,2015-02-12,15.2,humeda
PCA,1.5783,2.9056,base,2015-02-15,15.2,humeda
PCA,1.7475,3.1198,base,2015-02-16,15.2,humeda
PCA,2.254,3.4403,base,2015-02-18,15.1,humeda
PCA,2.4593,3.4557,base,2015-02-19,15.1,humeda
PCA,3.1843,3.2804,base,2015-02-23,14.7,humeda
PCA,3.5957,3.8843,base,2015-03-01,13.2,humeda
PCA,3.7365,4.1908,base,2015-03-02,13.2,humeda
PCA,3.9984,4.562,base,2015-03-03,15.5,humeda
PCA,4.4715,5.4885,base,2015-03-09,15.0,humeda
PCA,4.5074,5.3332,base,2015-03-10,14.4,humeda
PCA,4.6477,4.9555,base,2015-03-12,13.2,humeda
PCA,4.8711,4.5214,base,2015-03-14,13.2,humeda
PCA,5.4949,4.0043,base,2015-03-17,16.0,humeda
PCA,6.5768,4.2844,crecida,2015-03-20,49.1,humeda
PCA,7.0559,4.5112,crecida,2015-03-21,50.9,humeda
PCA,7.3755,4.792,crecida,2015-03-22,51.1,humeda
PCA,7.7547,5.0435,crecida,2015-03-23,51.9,humeda
PCA,8.1276,5.4067,crecida,2015-03-24,53.8,humeda
PCA,8.5014,5.7711,crecida,2015-03-25,51.0,humeda
PCA,8.8287,6.0475,crecida,2015-03-26,50.5,humeda
PCA,9.2087,6.1568,crecida,2015-03-27,49.6,humeda
PCA,9.5543,6.1945,crecida,2015-03-28,48.1,humeda
PCA,9.9004,6.1122,crecida,2015-03-29,45.5,humeda
PCA,10.4488,5.6227,base,2015-04-01,26.5,humeda
PCA,10.5758,5.0474,base,2015-04-03,25.0,humeda
PCA,10.6931,4.6595,base,2015-04-04,24.4,humeda
PCA,10.8705,4.3597,base,2015-04-05,24.2,humeda
PCA,10.9929,4.0638,base,2015-04-06,23.9,humeda
PCA,10.8831,2.7606,base,2015-04-11,20.2,humeda
PCA,10.7616,0.0792,base,2015-04-19,17.5,humeda
PCA,10.3177,-2.3561,base,2015-04-25,15.5,humeda
PCA,9.8232,-3.6014,base,2015-04-28,15.2,humeda
PCA,9.4202,-4.335,base,2015-04-30,14.7,humeda
PCA,5.4134,-9.5341,base,2015-05-15,9.7,seca
PCA,5.0113,-9.6424,base,2015-05-16,9.7,seca
PCA,0.8774,-6.3367,base,2015-05-24,8.8,seca
PCA,-0.5461,-4.5302,base,2015-05-28,8.5,seca
PCA,-1.5144,-3.7461,base,2015-06-01,7.8,seca
PCA,-2.0957,-3.3226,base,2015-06-04,7.6,seca
PCA,-2.2957,-3.082,base,2015-06-05,7.5,seca
PCA,-3.6255,-1.8826,base,2015-06-13,7.2,seca
PCA,-4.8549,-1.0479,base,2015-06-21,7.0,seca
PCA,-5.488,-0.8883,base,2015-06-28,6.6,seca
PCA,-5.5716,-0.9082,base,2015-06-29,6.3,seca
PCA,-5.6581,-0.9345,base,2015-06-30,6.0,seca
PCA,-6.261,-1.8077,base,2015-07-12,6.7,seca
PCA,-6.8308,-1.8997,base,2015-07-20,6.4,seca
PCA,-7.1657,-1.6357,base,2015-07-23,5.5,seca
PCA,-7.7324,-1.3608,base,2015-07-31,5.1,seca
PCA,-7.7873,-1.3441,base,2015-08-01,6.9,seca
PCA,-7.932,-1.1789,base,2015-08-03,6.8,seca
PCA,-8.0749,-0.9942,base,2015-08-05,6.7,seca
PCA,-7.1907,2.0358,base,2015-08-21,6.2,seca
PCA,-7.1153,2.185,base,2015-08-22,6.2,seca
PCA,-6.9826,2.3918,base,2015-08-24,6.2,seca
PCA,-6.7183,2.5172,base,2015-08-29,5.9,seca
PCA,-6.6725,2.4909,base,2015-08-30,5.8,seca
PCA,-6.4815,2.2278,base,2015-09-04,7.0,seca
PCA,-6.4172,2.0487,base,2015-09-06,7.0,seca
PCA,-6.3007,1.4285,base,2015-09-11,6.8,seca
PCA,-6.258,1.1394,base,2015-09-13,6.7,seca
PCA,-6.1716,1.1247,base,2015-09-14,6.7,seca
PCA,-5.8113,1.2641,base,2015-09-17,6.6,seca
PCA,-5.7058,1.2773,base,2015-09-18,6.6,seca
PCA,-5.6078,1.2722,base,2015-09-19,6.6,seca
PCA,-5.4814,1.3227,base,2015-09-20,6.6,seca
PCA,-4.5983,1.7792,base,2015-09-26,6.5,seca
PCA,-4.0942,2.0799,base,2015-09-29,6.4,seca
PCA,-3.8345,2.1226,base,2015-10-01,7.0,seca
PCA,-3.7172,2.1221,base,2015-10-02,7.0,seca
PCA,-3.6143,2.0895,base,2015-10-03,6.8,seca
PCA,-3.4143,2.7096,base,2015-10-19,6.3,seca
PCA,-3.4256,2.6418,base,2015-10-20,6.2,seca
PCA,-3.4234,2.4123,base,2015-10-22,6.2,seca
PCA,-3.3698,2.3466,base,2015-10-23,6.2,seca
PCA,-2.9762,2.4571,base,2015-10-26,6.1,seca
PCA,-1.7925,3.996,base,2015-10-29,6.1,seca
PCA,2.1351,6.4861,base,2015-11-10,6.0,seca
PCA,3.8819,6.208,base,2015-11-24,5.5,seca
PCA,3.8726,6.1551,base,2015-11-25,5.4,seca
PCA,4.2137,4.3892,base,2015-12-02,5.9,humeda
PCA,4.298,2.5614,base,2015-12-06,5.6,humeda
PCA,4.2585,2.0963,base,2015-12-07,5.6,humeda
PCA,4.0361,-1.0944,base,2015-12-13,5.6,humeda
PCA,3.6743,-4.9389,base,2015-12-23,6.6,humeda
PCA,2.9047,-3.7787,base,2015-12-27,6.6,humeda
PCA,1.2225,-0.5048,base,2016-01-01,6.9,humeda
PCA,1.0355,-0.1949,base,2016-01-02,6.9,humeda
PCA,0.6311,0.1583,base,2016-01-05,6.9,humeda
PCA,0.5344,0.2085,base,2016-01-06,6.9,humeda
PCA,0.3118,0.3532,base,2016-01-10,6.9,humeda
PCA,0.2829,0.3321,base,2016-01-11,6.9,humeda
PCA,-0.1,0.5591,base,2016-01-14,6.9,humeda
PCA,-1.1918,1.1128,base,2016-01-22,6.9,humeda
PCA,-1.5241,1.155,base,2016-01-28,6.9,humeda
PCA,-1.5788,1.131,base,2016-01-29,6.9,humeda
PCA,0.4783,3.054,base,2016-02-10,14.0,humeda
PCA,1.7283,3.9229,base,2016-02-15,14.0,humeda
PCA,2.198,4.9739,base,2016-02-24,13.8,humeda
PCA,2.3419,5.3938,base,2016-02-26,14.1,humeda
PCA,2.4157,5.5256,base,2016-02-27,14.1,humeda
PCA,2.8043,5.7453,base,2016-03-01,13.2,humeda
PCA,2.9229,5.7034,base,2016-03-02,13.2,humeda
PCA,3.7289,4.538,base,2016-03-09,13.2,humeda
PCA,3.8162,4.3202,base,2016-03-10,13.2,humeda
PCA,4.1258,2.4256,base,2016-03-15,13.2,humeda
PCA,4.26,0.4671,base,2016-03-19,13.2,humeda
PCA,4.3849,-0.4319,base,2016-03-22,13.2,humeda
PCA,4.6886,-2.1422,base,2016-03-29,13.2,humeda
PCA,4.2608,-2.3452,base,2016-03-31,13.2,humeda
PCA,4.0692,-2.3508,base,2016-04-01,13.7,humeda
PCA,3.3598,-2.0869,base,2016-04-05,13.7,humeda
PCA,2.6451,-1.6805,base,2016-04-10,13.7,humeda
PCA,1.991,-0.852,base,2016-04-13,13.7,humeda
PCA,1.7315,-0.7414,base,2016-04-16,13.7,humeda
PCA,1.6716,-0.7304,base,2016-04-17,13.7,humeda
PCA,1.3935,-0.5908,base,2016-04-19,13.7,humeda
PCA,1.2653,-0.4327,base,2016-04-22,13.7,humeda
PCA,0.6965,-0.2153,base,2016-04-26,13.7,humeda
PCA,0.2716,-0.2295,base,2016-04-29,13.7,humeda
PCA,-0.1681,-0.4083,base,2016-05-02,8.2,seca
PCA,-2.0372,-2.8011,base,2016-05-16,8.2,seca
PCA,-3.1049,-3.3601,base,2016-05-23,8.2,seca
PCA,-3.3352,-3.1614,base,2016-05-25,8.2,seca
PCA,-3.8471,-2.6103,base,2016-05-31,8.2,seca
PCA,-4.0691,-2.4001,base,2016-06-02,5.9,seca
PCA,-4.4752,-2.0662,base,2016-06-05,5.9,seca
PCA,-4.6922,-1.9017,base,2016-06-07,5.9,seca
PCA,-5.2522,-1.4986,base,2016-06-11,5.9,seca
PCA,-5.4473,-1.3718,base,2016-06-13,5.9,seca
PCA,-7.0052,-0.4834,base,2016-06-29,5.9,seca
PCA,-7.04,-0.4672,base,2016-06-30,5.9,seca
PCA,-7.2165,-0.8604,base,2016-07-08,4.8,seca
PCA,-7.2412,-0.9217,base,2016-07-09,4.8,seca
PCA,-7.6233,-1.4961,base,2016-07-21,4.8,seca
PCA,-7.6905,-1.4737,base,2016-07-22,4.8,seca
PCA,-8.6551,-0.3959,base,2016-08-05,5.6,seca
PCA,-8.7334,-0.3158,base,2016-08-09,5.6,seca
PCA,-8.7746,-0.277,base,2016-08-12,5.6,seca
PCA,-8.8178,-0.244,base,2016-08-17,5.6,seca
PCA,-8.6782,0.1177,base,2016-08-23,5.6,seca
PCA,-8.3802,0.632,base,2016-09-11,4.8,seca
PCA,-8.3726,0.6028,base,2016-09-12,4.8,seca
PCA,-8.3591,0.5353,base,2016-09-14,4.8,seca
PCA,-8.3284,0.4926,base,2016-09-16,4.8,seca
PCA,-8.2966,0.3921,base,2016-09-19,4.8,seca
PCA,-8.2663,0.3917,base,2016-09-20,4.8,seca
PCA,-7.6115,1.2437,base,2016-09-27,4.8,seca
PCA,-7.4295,1.4435,base,2016-09-29,4.8,seca
PCA,-7.3315,1.5525,base,2016-09-30,4.8,seca
PCA,-6.7901,2.158,base,2016-10-05,4.6,seca
PCA,-6.449,2.3542,base,2016-10-09,4.6,seca
PCA,-5.9464,2.0269,base,2016-10-18,4.6,seca
PCA,-5.9037,2.0107,base,2016-10-23,4.6,seca
PCA,-5.7797,1.989,base,2016-10-26,4.6,seca
PCA,-5.4809,1.6755,base,2016-11-01,4.7,seca
PCA,-5.122,1.3636,base,2016-11-06,4.7,seca
PCA,-4.8181,0.6562,base,2016-11-12,4.7,seca
PCA,-5.6432,-0.7353,base,2016-11-27,4.7,seca
PCA,-6.2728,-0.2978,base,2016-12-06,5.6,humeda
PCA,-6.2973,-0.2752,base,2016-12-07,5.6,humeda
PCA,-6.1594,0.1133,base,2016-12-21,5.6,humeda
PCA,-6.1206,0.3371,base,2016-12-22,5.6,humeda
PCA,-6.0504,0.5881,base,2016-12-23,5.6,humeda
PCA,-5.463,2.6255,base,2017-01-04,6.9,humeda
PCA,-5.2847,3.108,base,2017-01-07,6.9,humeda
PCA,-5.1809,3.261,base,2017-01-08,6.9,humeda
PCA,-4.1847,4.209,base,2017-01-14,10.4,humeda
PCA,-2.6857,5.447,base,2017-01-19,18.5,humeda
PCA,-1.8187,5.8166,base,2017-01-22,21.5,humeda
PCA,-1.3898,6.1441,crecida,2017-01-23,47.0,humeda
PCA,-0.9541,6.3535,crecida,2017-01-24,49.5,humeda
PCA,-0.4301,6.6882,crecida,2017-01-25,63.9,humeda
PCA,0.2714,7.2599,crecida,2017-01-26,93.1,humeda
PCA,1.0244,7.7768,crecida,2017-01-27,93.1,humeda
PCA,1.7138,8.1721,crecida,2017-01-28,83.7,humeda
PCA,2.3118,8.3975,crecida,2017-01-29,70.4,humeda
PCA,2.8558,8.5463,crecida,2017-01-30,65.8,humeda
PCA,3.4252,8.7336,crecida,2017-01-31,55.6,humeda
PCA,3.8591,8.9575,crecida,2017-02-01,49.9,humeda
PCA,4.2228,9.0359,crecida,2017-02-02,46.0,humeda
PCA,4.6522,9.1423,crecida,2017-02-03,41.5,humeda
PCA,6.5695,8.8835,crecida,2017-02-08,41.1,humeda
PCA,7.0817,8.8756,crecida,2017-02-09,49.9,humeda
PCA,7.5578,8.7335,crecida,2017-02-10,49.9,humeda
PCA,8.0987,8.676,crecida,2017-02-11,53.1,humeda
PCA,8.6457,8.5899,crecida,2017-02-12,49.9,humeda
PCA,9.1325,8.4568,crecida,2017-02-13,42.1,humeda
PCA,9.5095,8.2299,crecida,2017-02-14,49.9,humeda
PCA,9.9694,8.1653,crecida,2017-02-15,57.8,humeda
PCA,10.4244,7.9491,crecida,2017-02-16,58.5,humeda
PCA,10.9496,7.8735,crecida,2017-02-17,61.2,humeda
PCA,11.4451,7.7975,crecida,2017-02-18,60.5,humeda
PCA,11.8689,7.6089,crecida,2017-02-19,57.0,humeda
PCA,12.2866,7.4464,crecida,2017-02-20,49.9,humeda
PCA,12.6004,7.1982,crecida,2017-02-21,43.8,humeda
PCA,12.9515,6.8604,crecida,2017-02-22,44.2,humeda
PCA,13.3587,6.53,crecida,2017-02-23,49.1,humeda
PCA,13.7261,6.0972,crecida,2017-02-24,41.3,humeda
PCA,14.0753,5.6007,crecida,2017-02-25,58.7,humeda
PCA,14.6281,5.403,crecida,2017-02-26,68.1,humeda
PCA,15.2294,5.2503,crecida,2017-02-27,68.3,humeda
PCA,15.681,4.9893,crecida,2017-02-28,68.2,humeda
PCA,16.1125,4.5769,crecida,2017-03-01,58.1,humeda
PCA,16.4296,4.1641,crecida,2017-03-02,56.7,humeda
PCA,16.787,3.8584,crecida,2017-03-03,56.8,humeda
PCA,17.2067,3.739,crecida,2017-03-04,57.3,humeda
PCA,17.7015,3.5388,crecida,2017-03-05,56.5,humeda
PCA,18.2524,3.3691,crecida,2017-03-06,56.4,humeda
PCA,18.8237,3.2869,crecida,2017-03-07,56.5,humeda
PCA,19.3211,3.1646,crecida,2017-03-08,57.8,humeda
PCA,19.8493,3.0987,crecida,2017-03-09,63.4,humeda
PCA,20.5467,3.0863,crecida,2017-03-10,68.3,humeda
PCA,21.2638,3.1033,crecida,2017-03-11,68.9,humeda
PCA,21.776,3.2414,crecida,2017-03-12,68.7,humeda
PCA,22.3158,3.4488,crecida,2017-03-13,69.4,humeda
PCA,22.8398,3.6885,crecida,2017-03-14,71.8,humeda
PCA,23.5092,4.0278,crecida,2017-03-15,75.1,humeda
PCA,24.2011,4.4971,crecida,2017-03-16,75.5,humeda
PCA,24.7364,5.1287,crecida,2017-03-17,72.3,humeda
PCA,25.3143,5.5802,crecida,2017-03-18,73.4,humeda
PCA,26.0568,6.1471,crecida,2017-03-19,77.0,humeda
PCA,26.9144,6.6412,crecida,2017-03-20,75.0,humeda
PCA,27.559,7.081,crecida,2017-03-21,70.8,humeda
PCA,28.2388,7.2048,crecida,2017-03-22,69.3,humeda
PCA,28.884,7.3895,crecida,2017-03-23,69.7,humeda
PCA,29.3099,7.753,crecida,2017-03-24,69.5,humeda
PCA,29.837,8.0704,crecida,2017-03-25,68.2,humeda
PCA,30.2051,8.4194,crecida,2017-03-26,66.3,humeda
PCA,30.3568,8.9658,crecida,2017-03-27,68.8,humeda
PCA,30.6551,9.666,crecida,2017-03-28,70.1,humeda
PCA,30.9757,10.053,crecida,2017-03-29,68.9,humeda
PCA,31.4186,10.2617,crecida,2017-03-30,69.7,humeda
PCA,31.9277,10.406,crecida,2017-03-31,71.2,humeda
PCA,32.3567,10.511,crecida,2017-04-01,85.6,humeda
PCA,32.7822,10.409,crecida,2017-04-02,85.6,humeda
PCA,33.3178,10.1664,crecida,2017-04-03,85.6,humeda
PCA,33.8141,9.9902,crecida,2017-04-04,85.6,humeda
PCA,34.3529,9.7627,crecida,2017-04-05,85.6,humeda
PCA,34.9136,9.3868,crecida,2017-04-06,85.6,humeda
PCA,35.413,8.8398,crecida,2017-04-07,85.6,humeda
PCA,35.7924,8.2609,crecida,2017-04-08,77.4,humeda
PCA,36.1103,7.5354,crecida,2017-04-09,73.9,humeda
PCA,36.2688,6.8332,crecida,2017-04-10,69.7,humeda
PCA,36.4785,5.9601,crecida,2017-04-11,65.6,humeda
PCA,36.5133,5.0599,crecida,2017-04-12,62.9,humeda
PCA,36.5379,4.1197,crecida,2017-04-13,57.3,humeda
PCA,36.5458,3.0444,crecida,2017-04-14,54.4,humeda
PCA,36.5979,1.7912,crecida,2017-04-15,52.7,humeda
PCA,36.4793,0.6379,crecida,2017-04-16,47.2,humeda
PCA,36.4116,-0.6293,crecida,2017-04-17,45.5,humeda
PCA,36.1624,-1.8167,crecida,2017-04-18,43.0,humeda
PCA,35.7166,-4.3372,base,2017-04-20,34.8,humeda
PCA,35.2416,-7.0819,base,2017-04-22,28.5,humeda
PCA,31.8138,-17.2601,base,2017-04-30,23.2,humeda
PCA,28.7848,-21.7839,base,2017-05-05,14.0,seca
PCA,27.3174,-22.8306,base,2017-05-07,13.6,seca
PCA,26.5478,-23.196,base,2017-05-08,13.5,seca
PCA,25.6375,-23.404,base,2017-05-09,13.5,seca
PCA,18.5879,-22.3714,base,2017-05-16,12.9,seca
PCA,16.4635,-21.2807,base,2017-05-18,12.6,seca
PCA,9.9901,-16.8348,base,2017-05-25,11.5,seca
PCA,8.2792,-15.4135,base,2017-05-27,10.9,seca
PCA,7.5184,-14.753,base,2017-05-28,10.6,seca
PCA,6.7475,-14.0458,base,2017-05-29,10.5,seca
PCA,5.1226,-12.484,base,2017-05-31,10.3,seca
PCA,-2.6468,-3.8812,base,2017-06-15,8.2,seca
PCA,-3.2887,-3.4572,base,2017-06-18,8.0,seca
PCA,-4.1578,-3.1555,base,2017-06-23,7.8,seca
PCA,-4.6985,-3.0714,base,2017-06-27,7.5,seca
PCA,-4.9995,-2.9733,base,2017-06-29,7.5,seca
PCA,-6.2452,-1.3872,base,2017-07-13,7.3,seca
PCA,-6.6418,-1.0752,base,2017-07-19,7.1,seca
PCA,-7.0162,-0.7228,base,2017-07-24,7.0,seca
PCA,-7.0807,-0.6611,base,2017-07-25,7.0,seca
PCA,-7.4895,-0.4378,base,2017-08-03,7.5,seca
PCA,-7.514,-0.446,base,2017-08-04,7.5,seca
PCA,-7.6007,-0.5551,base,2017-08-09,7.4,seca
PCA,-7.6139,-0.5847,base,2017-08-10,7.4,seca
PCA,-7.6606,-0.7112,base,2017-08-14,7.4,seca
PCA,-7.6716,-0.7436,base,2017-08-15,7.3,seca
PCA,-7.7301,-0.907,base,2017-08-20,7.0,seca
PCA,-7.7835,0.2374,base,2017-09-07,7.5,seca
PCA,-7.7676,0.3765,base,2017-09-09,7.5,seca
PCA,-7.7586,0.4257,base,2017-09-10,7.5,seca
PCA,-7.4456,1.0227,base,2017-09-16,7.4,seca
PCA,-6.9976,1.8395,base,2017-09-18,7.3,seca
PCA,-6.3271,2.9755,base,2017-09-21,7.3,seca
PCA,-6.1395,3.2509,base,2017-09-22,7.2,seca
PCA,-5.0802,3.997,base,2017-09-30,6.9,seca
PCA,-4.9933,3.9503,base,2017-10-01,7.9,seca
PCA,-4.609,3.4718,base,2017-10-06,7.7,seca
PCA,-4.5454,3.3322,base,2017-10-07,7.7,seca
PCA,-4.2835,3.0103,base,2017-10-10,7.4,seca
PCA,-4.2256,2.8382,base,2017-10-11,7.3,seca
PCA,-3.5905,1.6138,base,2017-10-19,7.1,seca
PCA,-3.3576,1.1039,base,2017-10-22,7.1,seca
PCA,-3.1482,-1.1697,base,2017-11-07,6.2,seca
PCA,-3.2408,-1.7641,base,2017-11-10,6.2,seca
PCA,-3.2923,-1.9503,base,2017-11-11,6.2,seca
PCA,-3.7283,-2.2399,base,2017-11-15,6.2,seca
PCA,-4.4527,-1.601,base,2017-11-18,6.1,seca
PCA,-5.1252,-1.0648,base,2017-11-22,6.1,seca
PCA,-5.2866,-0.9236,base,2017-11-24,6.1,seca
PCA,-5.3216,-0.4223,base,2017-11-27,6.0,seca
PCA,-5.3154,-0.3254,base,2017-11-28,6.0,seca
PCA,-5.2946,-0.2351,base,2017-11-29,6.0,seca
PCA,-5.2503,-0.1254,base,2017-12-02,6.2,humeda
PCA,-5.223,-0.0878,base,2017-12-04,6.2,humeda
PCA,-5.2033,-0.0751,base,2017-12-05,6.2,humeda
PCA,-4.7019,1.5361,base,2017-12-16,6.2,humeda
PCA,-4.8793,1.6025,base,2018-01-02,6.9,humeda
PCA,-4.874,1.2857,base,2018-01-04,6.9,humeda
PCA,-4.7015,0.8464,base,2018-01-08,6.9,humeda
PCA,-4.6085,0.821,base,2018-01-09,6.9,humeda
PCA,-4.4402,0.9191,base,2018-01-10,7.0,humeda
PCA,-3.7249,1.6187,base,2018-01-13,9.2,humeda
PCA,1.0906,7.7517,base,2018-01-30,10.7,humeda
PCA,1.6574,7.832,base,2018-02-02,15.2,humeda
PCA,1.9678,7.5579,base,2018-02-05,15.1,humeda
PCA,2.1849,7.2998,base,2018-02-08,14.5,humeda
PCA,2.8479,5.3364,base,2018-02-16,14.3,humeda
PCA,3.8242,4.5912,base,2018-02-20,15.1,humeda
PCA,4.0473,4.3068,base,2018-02-21,15.0,humeda
PCA,4.5649,3.0613,base,2018-02-24,14.4,humeda
PCA,7.5219,0.5613,base,2018-03-11,15.1,humeda
PCA,7.5531,0.7126,base,2018-03-12,15.6,humeda
PCA,7.3521,1.2678,base,2018-03-16,14.8,humeda
PCA,6.8239,2.7497,base,2018-03-22,15.9,humeda
PCA,6.6328,3.2979,base,2018-03-23,22.6,humeda
PCA,6.6073,4.1251,base,2018-03-24,27.8,humeda
PCA,7.7667,7.1007,base,2018-03-30,23.4,humeda
PCA,8.1506,6.9704,base,2018-04-01,23.1,humeda
PCA,8.9915,6.0093,base,2018-04-06,19.5,humeda
PCA,9.1225,-1.2588,base,2018-04-23,15.0,humeda
PCA,9.121,-2.1427,base,2018-04-25,14.2,humeda
PCA,9.1938,-2.4371,base,2018-04-26,13.7,humeda
PCA,6.1615,-3.3522,base,2018-05-14,9.2,seca
PCA,4.6256,-3.9163,base,2018-05-21,8.6,seca
PCA,1.6658,-2.412,base,2018-05-28,8.2,seca
PCA,0.9307,-2.4312,base,2018-05-31,8.2,seca
PCA,-0.5053,-2.0544,base,2018-06-07,7.2,seca
PCA,-2.2004,-0.688,base,2018-06-28,5.9,seca
PCA,-3.5353,-0.6967,base,2018-07-07,6.7,seca
PCA,-4.5059,-1.0102,base,2018-07-15,6.4,seca
PCA,-4.4382,-0.591,base,2018-07-28,4.8,seca
PCA,-4.3905,-0.5572,base,2018-07-29,4.8,seca
PCA,-5.6797,1.0378,base,2018-08-17,6.2,seca
PCA,-5.7469,1.0612,base,2018-08-18,6.2,seca
PCA,-5.8889,0.9528,base,2018-08-21,6.1,seca
PCA,-5.921,0.8699,base,2018-08-22,6.0,seca
PCA,-5.9685,-0.8151,base,2018-09-05,6.8,seca
PCA,-5.9823,-1.0856,base,2018-09-07,6.7,seca
PCA,-6.1194,-1.8472,base,2018-09-18,6.5,seca
PCA,-6.8678,-0.7528,base,2018-09-24,6.4,seca
PCA,-6.8247,0.9659,base,2018-10-04,6.5,seca
PCA,-6.5225,1.5381,base,2018-10-07,6.4,seca
PCA,-6.4466,1.6686,base,2018-10-08,6.4,seca
PCA,-6.0736,2.136,base,2018-10-15,6.2,seca
PCA,-6.0265,2.1146,base,2018-10-16,6.2,seca
PCA,-5.9931,2.0559,base,2018-10-17,6.2,seca
PCA,-5.6692,1.8548,base,2018-10-23,6.1,seca
PCA,-5.4643,1.4835,base,2018-10-28,6.0,seca
PCA,-4.4249,2.2262,base,2018-11-06,5.9,seca
PCA,-4.0186,2.4328,base,2018-11-09,5.9,seca
PCA,-3.6592,2.2632,base,2018-11-15,5.7,seca
PCA,-3.6177,2.1506,base,2018-11-16,5.7,seca
PCA,-3.5578,1.8566,base,2018-11-18,5.5,seca
PCA,-3.5162,1.7216,base,2018-11-19,5.5,seca
PCA,-3.4885,1.5568,base,2018-11-20,5.4,seca
PCA,-3.4199,1.2695,base,2018-11-22,5.3,seca
PCA,-3.5652,0.7047,base,2018-11-27,5.1,seca
PCA,-4.5669,-0.4724,base,2018-12-08,5.6,humeda
PCA,-4.9617,-1.4282,base,2018-12-16,6.3,humeda
PCA,-4.7434,-0.893,base,2018-12-22,6.6,humeda
PCA,-4.7325,-0.8179,base,2018-12-23,6.6,humeda
PCA,-4.6184,-0.7089,base,2018-12-27,6.6,humeda
PCA,-4.6096,-0.5973,base,2018-12-30,6.6,humeda
PCA,-4.71,-0.5271,base,2018-12-31,6.6,humeda
PCA,-4.8793,-0.3568,base,2019-01-01,6.9,humeda
PCA,-5.5822,0.594,base,2019-01-05,6.9,humeda
PCA,-5.6872,0.7396,base,2019-01-06,6.9,humeda
PCA,-5.8154,1.0442,base,2019-01-08,6.9,humeda
PCA,-5.7841,1.4599,base,2019-01-10,6.9,humeda
PCA,-5.3281,2.2693,base,2019-01-15,9.3,humeda
PCA,-4.1738,3.3491,base,2019-01-24,10.3,humeda
PCA,-3.7251,3.7493,base,2019-01-26,10.4,humeda
PCA,-1.2087,5.3438,base,2019-02-04,15.2,humeda
PCA,-0.6882,5.4655,base,2019-02-06,15.2,humeda
PCA,-0.4701,5.4571,base,2019-02-07,15.2,humeda
PCA,0.2446,5.4519,base,2019-02-10,15.2,humeda
PCA,0.5183,5.5108,base,2019-02-11,15.1,humeda
PCA,1.0381,5.7239,base,2019-02-13,15.1,humeda
PCA,1.4371,5.9073,base,2019-02-15,14.7,humeda
PCA,1.8782,6.4404,base,2019-02-18,14.5,humeda
PCA,2.4415,6.3659,base,2019-02-22,14.2,humeda
PCA,2.5668,6.2408,base,2019-02-23,14.5,humeda
PCA,7.0209,4.8379,base,2019-03-12,15.7,humeda
PCA,7.4524,3.513,base,2019-03-18,15.0,humeda
PCA,7.9526,2.7107,base,2019-03-22,15.0,humeda
PCA,7.9931,2.1701,base,2019-03-25,13.2,humeda
PCA,7.637,1.4795,base,2019-03-28,13.2,humeda
PCA,7.4934,1.2745,base,2019-03-29,13.2,humeda
PCA,5.557,-2.2482,base,2019-04-12,13.7,humeda
PCA,3.9905,-3.7897,base,2019-04-19,13.7,humeda
PCA,0.9474,-3.9512,base,2019-05-02,8.5,seca
PCA,0.729,-3.8969,base,2019-05-03,8.4,seca
PCA,0.0196,-3.7859,base,2019-05-06,8.2,seca
PCA,-0.2393,-3.7019,base,2019-05-07,8.2,seca
PCA,-0.9138,-3.4653,base,2019-05-10,8.2,seca
PCA,-1.2608,-3.1994,base,2019-05-11,8.2,seca
PCA,-1.7072,-2.9018,base,2019-05-13,8.2,seca
PCA,-5.0678,-1.4697,base,2019-06-06,5.9,seca
PCA,-5.1721,-1.4995,base,2019-06-07,5.9,seca
PCA,-5.5582,-1.7959,base,2019-06-12,5.9,seca
PCA,-5.7059,-1.9217,base,2019-06-14,5.9,seca
PCA,-6.6128,-1.9438,base,2019-06-23,5.9,seca
PCA,-7.3081,-0.6183,base,2019-07-08,4.8,seca
PCA,-7.4073,0.3911,base,2019-07-14,4.8,seca
PCA,-7.4325,0.5035,base,2019-07-15,4.8,seca
PCA,-7.4305,0.8034,base,2019-07-17,4.8,seca
PCA,-7.4204,1.0085,base,2019-07-19,4.8,seca
PCA,-7.4152,1.0808,base,2019-07-20,4.8,seca
PCA,-7.3967,1.2273,base,2019-07-25,4.8,seca
PCA,-7.401,1.2339,base,2019-07-26,4.8,seca
PCA,-7.4077,1.2121,base,2019-07-28,4.8,seca
PCA,-7.4009,0.8988,base,2019-08-03,5.9,seca
PCA,-7.3939,0.8157,base,2019-08-04,5.8,seca
PCA,-7.3787,0.5375,base,2019-08-07,5.6,seca
PCA,-7.3741,0.3377,base,2019-08-09,5.6,seca
PCA,-7.4561,-0.9712,base,2019-08-22,5.6,seca
